venta_id,ticketid,productoid,producto,ticketid_producto,fecha,fecha_ruta,rutaid,cantidad,preciounit,ingresos_total,pasajeros,objetivoventas
14780,113,4,Snack,113 - Snack,2024-01-03,2024-01-03_AGP-MAD,6,2,5.79,11.58,143,9.4
14781,113,5,Refresco,113 - Refresco,2024-01-03,2024-01-03_AGP-MAD,6,3,3.36,10.08,143,9.81
14782,113,1,Agua,113 - Agua,2024-01-03,2024-01-03_AGP-MAD,6,2,2.63,5.26,143,11.7
14783,114,6,Café,114 - Café,2024-01-03,2024-01-03_BCN-PMI,7,1,3.78,3.78,156,14.0
14784,114,3,Bocadillo,114 - Bocadillo,2024-01-03,2024-01-03_BCN-PMI,7,2,10.22,20.44,156,12.8
14785,114,2,Cerveza,114 - Cerveza,2024-01-03,2024-01-03_BCN-PMI,7,3,7.79,23.37,156,15.68
14786,115,3,Bocadillo,115 - Bocadillo,2024-01-03,2024-01-03_BCN-PMI,7,3,9.52,28.56,156,18.55
14787,115,1,Agua,115 - Agua,2024-01-03,2024-01-03_BCN-PMI,7,1,2.11,2.11,156,10.36
14788,116,2,Cerveza,116 - Cerveza,2024-01-03,2024-01-03_PMI-BCN,8,2,8.07,16.14,155,17.92
14789,116,5,Refresco,116 - Refresco,2024-01-03,2024-01-03_PMI-BCN,8,3,3.3,9.9,155,19.34
14790,117,6,Café,117 - Café,2024-01-03,2024-01-03_PMI-BCN,8,2,3.79,7.58,155,11.93
14791,117,3,Bocadillo,117 - Bocadillo,2024-01-03,2024-01-03_PMI-BCN,8,1,9.91,9.91,155,12.03
14792,117,2,Cerveza,117 - Cerveza,2024-01-03,2024-01-03_PMI-BCN,8,2,8.13,16.26,155,19.98
14793,118,4,Snack,118 - Snack,2024-01-03,2024-01-03_PMI-BCN,8,2,5.65,11.3,155,7.1
14794,118,2,Cerveza,118 - Cerveza,2024-01-03,2024-01-03_PMI-BCN,8,3,7.59,22.77,155,19.07
14795,119,1,Agua,119 - Agua,2024-01-03,2024-01-03_PMI-BCN,8,2,2.61,5.22,155,16.95
14796,119,2,Cerveza,119 - Cerveza,2024-01-03,2024-01-03_PMI-BCN,8,1,8.29,8.29,155,14.22
14797,120,6,Café,120 - Café,2024-01-03,2024-01-03_PMI-BCN,8,3,3.59,10.77,155,12.2
14798,120,5,Refresco,120 - Refresco,2024-01-03,2024-01-03_PMI-BCN,8,1,3.41,3.41,155,9.73
14799,120,4,Snack,120 - Snack,2024-01-03,2024-01-03_PMI-BCN,8,3,5.81,17.43,155,17.64
14800,121,4,Snack,121 - Snack,2024-01-03,2024-01-03_PMI-BCN,8,3,5.83,17.49,155,15.1
14848,149,3,Bocadillo,149 - Bocadillo,2024-01-04,2024-01-04_AGP-MAD,6,2,9.96,19.92,249,8.36
14849,149,5,Refresco,149 - Refresco,2024-01-04,2024-01-04_AGP-MAD,6,2,3.79,7.58,249,16.69
14865,156,4,Snack,156 - Snack,2024-01-04,2024-01-04_BCN-PMI,7,3,6.32,18.96,190,6.97
14866,157,1,Agua,157 - Agua,2024-01-04,2024-01-04_BCN-PMI,7,2,2.74,5.48,190,17.78
14867,158,1,Agua,158 - Agua,2024-01-04,2024-01-04_BCN-PMI,7,1,2.63,2.63,190,19.37
14868,158,5,Refresco,158 - Refresco,2024-01-04,2024-01-04_BCN-PMI,7,3,3.67,11.01,190,8.18
14869,158,4,Snack,158 - Snack,2024-01-04,2024-01-04_BCN-PMI,7,3,6.24,18.72,190,9.32
14870,159,2,Cerveza,159 - Cerveza,2024-01-04,2024-01-04_BCN-PMI,7,3,7.67,23.01,190,15.55
14871,159,4,Snack,159 - Snack,2024-01-04,2024-01-04_BCN-PMI,7,3,6.4,19.2,190,10.4
14850,149,4,Snack,149 - Snack,2024-01-04,2024-01-04_AGP-MAD,6,3,5.96,17.88,249,9.2
14851,150,6,Café,150 - Café,2024-01-04,2024-01-04_AGP-MAD,6,3,4.1,12.3,249,10.11
14852,151,6,Café,151 - Café,2024-01-04,2024-01-04_AGP-MAD,6,3,3.59,10.77,249,12.66
14853,151,4,Snack,151 - Snack,2024-01-04,2024-01-04_AGP-MAD,6,1,5.61,5.61,249,18.53
14854,152,3,Bocadillo,152 - Bocadillo,2024-01-04,2024-01-04_AGP-MAD,6,3,10.47,31.41,249,14.88
14855,153,4,Snack,153 - Snack,2024-01-04,2024-01-04_AGP-MAD,6,3,6.33,18.99,249,15.04
14856,153,5,Refresco,153 - Refresco,2024-01-04,2024-01-04_AGP-MAD,6,2,3.0,6.0,249,13.62
14857,153,3,Bocadillo,153 - Bocadillo,2024-01-04,2024-01-04_AGP-MAD,6,1,10.46,10.46,249,14.46
14858,154,4,Snack,154 - Snack,2024-01-04,2024-01-04_AGP-MAD,6,3,5.85,17.55,249,7.17
14859,154,5,Refresco,154 - Refresco,2024-01-04,2024-01-04_AGP-MAD,6,2,3.27,6.54,249,17.05
14860,155,2,Cerveza,155 - Cerveza,2024-01-04,2024-01-04_BCN-PMI,7,3,8.41,25.23,190,14.77
14861,155,5,Refresco,155 - Refresco,2024-01-04,2024-01-04_BCN-PMI,7,2,3.2,6.4,190,14.73
14862,155,3,Bocadillo,155 - Bocadillo,2024-01-04,2024-01-04_BCN-PMI,7,1,9.6,9.6,190,7.0
14863,156,6,Café,156 - Café,2024-01-04,2024-01-04_BCN-PMI,7,1,4.45,4.45,190,18.53
14801,122,5,Refresco,122 - Refresco,2024-01-04,2024-01-04_MAD-BCN,1,3,3.63,10.89,158,18.32
14802,123,2,Cerveza,123 - Cerveza,2024-01-04,2024-01-04_MAD-BCN,1,1,7.85,7.85,158,8.83
14803,124,4,Snack,124 - Snack,2024-01-04,2024-01-04_MAD-BCN,1,2,6.48,12.96,158,10.54
14804,124,2,Cerveza,124 - Cerveza,2024-01-04,2024-01-04_MAD-BCN,1,2,7.73,15.46,158,13.91
14805,124,5,Refresco,124 - Refresco,2024-01-04,2024-01-04_MAD-BCN,1,3,3.61,10.83,158,15.37
14806,125,2,Cerveza,125 - Cerveza,2024-01-04,2024-01-04_MAD-BCN,1,2,7.57,15.14,158,17.91
14807,125,1,Agua,125 - Agua,2024-01-04,2024-01-04_MAD-BCN,1,3,2.72,8.16,158,16.68
14808,126,3,Bocadillo,126 - Bocadillo,2024-01-04,2024-01-04_MAD-BCN,1,2,10.11,20.22,158,18.22
14809,126,6,Café,126 - Café,2024-01-04,2024-01-04_MAD-BCN,1,2,4.1,8.2,158,15.62
14810,126,5,Refresco,126 - Refresco,2024-01-04,2024-01-04_MAD-BCN,1,2,3.36,6.72,158,11.44
14811,127,5,Refresco,127 - Refresco,2024-01-04,2024-01-04_MAD-BCN,1,3,3.4,10.2,158,8.83
14812,128,5,Refresco,128 - Refresco,2024-01-04,2024-01-04_MAD-BCN,1,3,3.39,10.17,158,12.35
14813,128,4,Snack,128 - Snack,2024-01-04,2024-01-04_MAD-BCN,1,3,5.82,17.46,158,10.94
14814,129,3,Bocadillo,129 - Bocadillo,2024-01-04,2024-01-04_BCN-MAD,2,1,9.76,9.76,222,18.66
14815,129,6,Café,129 - Café,2024-01-04,2024-01-04_BCN-MAD,2,1,4.0,4.0,222,12.02
14816,130,4,Snack,130 - Snack,2024-01-04,2024-01-04_BCN-MAD,2,1,6.38,6.38,222,11.55
14864,156,2,Cerveza,156 - Cerveza,2024-01-04,2024-01-04_BCN-PMI,7,2,8.22,16.44,190,11.88
14817,131,5,Refresco,131 - Refresco,2024-01-04,2024-01-04_BCN-MAD,2,1,3.57,3.57,222,18.78
14818,132,6,Café,132 - Café,2024-01-04,2024-01-04_BCN-MAD,2,1,3.9,3.9,222,11.29
14819,132,5,Refresco,132 - Refresco,2024-01-04,2024-01-04_BCN-MAD,2,3,3.9,11.7,222,10.14
14820,133,4,Snack,133 - Snack,2024-01-04,2024-01-04_BCN-MAD,2,3,6.06,18.18,222,7.3
14821,133,2,Cerveza,133 - Cerveza,2024-01-04,2024-01-04_BCN-MAD,2,3,7.54,22.62,222,18.2
14822,134,6,Café,134 - Café,2024-01-04,2024-01-04_BCN-MAD,2,2,4.3,8.6,222,16.84
14823,134,3,Bocadillo,134 - Bocadillo,2024-01-04,2024-01-04_BCN-MAD,2,2,9.74,19.48,222,17.12
14824,135,6,Café,135 - Café,2024-01-04,2024-01-04_BCN-MAD,2,1,3.81,3.81,222,16.51
14825,136,3,Bocadillo,136 - Bocadillo,2024-01-04,2024-01-04_BCN-MAD,2,3,10.12,30.36,222,16.59
14826,136,5,Refresco,136 - Refresco,2024-01-04,2024-01-04_BCN-MAD,2,2,3.94,7.88,222,8.3
14827,136,6,Café,136 - Café,2024-01-04,2024-01-04_BCN-MAD,2,3,4.42,13.26,222,15.74
14873,160,6,Café,160 - Café,2024-01-04,2024-01-04_BCN-PMI,7,2,4.1,8.2,190,9.3
14874,161,2,Cerveza,161 - Cerveza,2024-01-04,2024-01-04_BCN-PMI,7,1,7.9,7.9,190,12.91
14875,161,3,Bocadillo,161 - Bocadillo,2024-01-04,2024-01-04_BCN-PMI,7,3,10.27,30.81,190,17.81
14876,162,5,Refresco,162 - Refresco,2024-01-04,2024-01-04_PMI-BCN,8,3,3.63,10.89,59,6.58
14877,163,3,Bocadillo,163 - Bocadillo,2024-01-04,2024-01-04_PMI-BCN,8,3,10.2,30.6,59,6.52
14878,163,6,Café,163 - Café,2024-01-04,2024-01-04_PMI-BCN,8,2,3.83,7.66,59,8.78
14879,163,2,Cerveza,163 - Cerveza,2024-01-04,2024-01-04_PMI-BCN,8,2,8.49,16.98,59,7.84
14828,137,1,Agua,137 - Agua,2024-01-04,2024-01-04_MAD-PMI,3,2,2.37,4.74,160,6.01
14829,138,3,Bocadillo,138 - Bocadillo,2024-01-04,2024-01-04_MAD-PMI,3,3,9.71,29.13,160,12.18
14830,138,5,Refresco,138 - Refresco,2024-01-04,2024-01-04_MAD-PMI,3,2,3.56,7.12,160,14.21
14831,139,6,Café,139 - Café,2024-01-04,2024-01-04_MAD-PMI,3,3,4.5,13.5,160,9.82
14832,139,4,Snack,139 - Snack,2024-01-04,2024-01-04_MAD-PMI,3,2,5.59,11.18,160,11.82
14833,140,5,Refresco,140 - Refresco,2024-01-04,2024-01-04_MAD-PMI,3,1,3.61,3.61,160,15.28
14872,160,3,Bocadillo,160 - Bocadillo,2024-01-04,2024-01-04_BCN-PMI,7,3,10.16,30.48,190,17.04
14834,141,4,Snack,141 - Snack,2024-01-04,2024-01-04_PMI-MAD,4,2,5.64,11.28,249,18.14
14835,142,6,Café,142 - Café,2024-01-04,2024-01-04_PMI-MAD,4,1,4.46,4.46,249,13.69
14836,142,5,Refresco,142 - Refresco,2024-01-04,2024-01-04_PMI-MAD,4,1,3.14,3.14,249,12.51
14837,142,2,Cerveza,142 - Cerveza,2024-01-04,2024-01-04_PMI-MAD,4,2,8.43,16.86,249,13.44
14838,143,1,Agua,143 - Agua,2024-01-04,2024-01-04_PMI-MAD,4,1,2.71,2.71,249,12.58
14839,144,5,Refresco,144 - Refresco,2024-01-04,2024-01-04_MAD-AGP,5,3,3.93,11.79,124,11.85
14840,144,2,Cerveza,144 - Cerveza,2024-01-04,2024-01-04_MAD-AGP,5,1,8.4,8.4,124,19.46
14841,144,6,Café,144 - Café,2024-01-04,2024-01-04_MAD-AGP,5,1,3.74,3.74,124,8.21
14842,145,6,Café,145 - Café,2024-01-04,2024-01-04_MAD-AGP,5,3,3.85,11.55,124,7.94
14843,145,3,Bocadillo,145 - Bocadillo,2024-01-04,2024-01-04_MAD-AGP,5,2,10.5,21.0,124,8.53
14844,145,1,Agua,145 - Agua,2024-01-04,2024-01-04_MAD-AGP,5,2,2.78,5.56,124,15.69
14845,146,3,Bocadillo,146 - Bocadillo,2024-01-04,2024-01-04_MAD-AGP,5,1,10.24,10.24,124,13.88
14846,147,5,Refresco,147 - Refresco,2024-01-04,2024-01-04_AGP-MAD,6,2,3.65,7.3,249,9.79
14847,148,4,Snack,148 - Snack,2024-01-04,2024-01-04_AGP-MAD,6,1,5.75,5.75,249,17.65
14949,198,1,Agua,198 - Agua,2024-01-05,2024-01-05_BCN-PMI,7,1,2.64,2.64,212,8.71
14880,164,5,Refresco,164 - Refresco,2024-01-05,2024-01-05_MAD-BCN,1,3,3.04,9.12,76,13.04
14881,164,1,Agua,164 - Agua,2024-01-05,2024-01-05_MAD-BCN,1,3,2.66,7.98,76,19.36
14882,164,3,Bocadillo,164 - Bocadillo,2024-01-05,2024-01-05_MAD-BCN,1,3,10.38,31.14,76,10.12
14883,165,1,Agua,165 - Agua,2024-01-05,2024-01-05_MAD-BCN,1,3,2.79,8.37,76,9.86
14884,166,5,Refresco,166 - Refresco,2024-01-05,2024-01-05_MAD-BCN,1,3,3.54,10.62,76,12.14
14885,167,6,Café,167 - Café,2024-01-05,2024-01-05_MAD-BCN,1,3,4.32,12.96,76,14.2
14886,167,1,Agua,167 - Agua,2024-01-05,2024-01-05_MAD-BCN,1,2,2.24,4.48,76,11.11
14887,168,6,Café,168 - Café,2024-01-05,2024-01-05_MAD-BCN,1,2,4.09,8.18,76,17.79
14888,168,3,Bocadillo,168 - Bocadillo,2024-01-05,2024-01-05_MAD-BCN,1,2,10.15,20.3,76,11.81
14889,168,4,Snack,168 - Snack,2024-01-05,2024-01-05_MAD-BCN,1,1,5.96,5.96,76,17.42
14890,169,5,Refresco,169 - Refresco,2024-01-05,2024-01-05_MAD-BCN,1,2,3.2,6.4,76,14.69
14891,170,1,Agua,170 - Agua,2024-01-05,2024-01-05_MAD-BCN,1,2,2.67,5.34,76,10.81
14892,170,2,Cerveza,170 - Cerveza,2024-01-05,2024-01-05_MAD-BCN,1,3,7.56,22.68,76,17.63
14893,171,5,Refresco,171 - Refresco,2024-01-05,2024-01-05_MAD-BCN,1,1,3.91,3.91,76,10.67
14894,171,4,Snack,171 - Snack,2024-01-05,2024-01-05_MAD-BCN,1,2,6.46,12.92,76,13.74
14895,171,3,Bocadillo,171 - Bocadillo,2024-01-05,2024-01-05_MAD-BCN,1,3,9.66,28.98,76,13.96
14896,172,1,Agua,172 - Agua,2024-01-05,2024-01-05_BCN-MAD,2,1,2.78,2.78,197,17.61
14897,172,4,Snack,172 - Snack,2024-01-05,2024-01-05_BCN-MAD,2,3,5.52,16.56,197,14.29
14898,172,3,Bocadillo,172 - Bocadillo,2024-01-05,2024-01-05_BCN-MAD,2,2,10.04,20.08,197,17.17
14899,173,4,Snack,173 - Snack,2024-01-05,2024-01-05_BCN-MAD,2,1,6.18,6.18,197,18.44
14900,173,3,Bocadillo,173 - Bocadillo,2024-01-05,2024-01-05_BCN-MAD,2,2,9.84,19.68,197,10.61
14901,174,5,Refresco,174 - Refresco,2024-01-05,2024-01-05_BCN-MAD,2,1,3.37,3.37,197,6.79
14902,175,5,Refresco,175 - Refresco,2024-01-05,2024-01-05_BCN-MAD,2,3,3.38,10.14,197,8.9
14903,176,2,Cerveza,176 - Cerveza,2024-01-05,2024-01-05_BCN-MAD,2,2,7.65,15.3,197,15.58
14904,177,6,Café,177 - Café,2024-01-05,2024-01-05_BCN-MAD,2,3,4.43,13.29,197,18.51
14905,177,4,Snack,177 - Snack,2024-01-05,2024-01-05_BCN-MAD,2,1,6.09,6.09,197,19.88
14906,177,5,Refresco,177 - Refresco,2024-01-05,2024-01-05_BCN-MAD,2,2,3.74,7.48,197,13.07
14907,178,4,Snack,178 - Snack,2024-01-05,2024-01-05_MAD-PMI,3,1,6.33,6.33,98,19.05
14908,178,6,Café,178 - Café,2024-01-05,2024-01-05_MAD-PMI,3,1,3.55,3.55,98,14.31
14909,179,3,Bocadillo,179 - Bocadillo,2024-01-05,2024-01-05_MAD-PMI,3,2,9.91,19.82,98,11.53
14910,179,5,Refresco,179 - Refresco,2024-01-05,2024-01-05_MAD-PMI,3,2,3.51,7.02,98,14.9
14911,180,6,Café,180 - Café,2024-01-05,2024-01-05_PMI-MAD,4,3,4.42,13.26,212,15.73
14912,181,5,Refresco,181 - Refresco,2024-01-05,2024-01-05_PMI-MAD,4,3,3.96,11.88,212,14.29
14913,181,1,Agua,181 - Agua,2024-01-05,2024-01-05_PMI-MAD,4,1,2.91,2.91,212,15.08
14914,181,3,Bocadillo,181 - Bocadillo,2024-01-05,2024-01-05_PMI-MAD,4,1,10.43,10.43,212,15.15
14915,182,6,Café,182 - Café,2024-01-05,2024-01-05_PMI-MAD,4,3,4.17,12.51,212,9.79
14916,182,2,Cerveza,182 - Cerveza,2024-01-05,2024-01-05_PMI-MAD,4,2,8.06,16.12,212,17.74
14917,183,2,Cerveza,183 - Cerveza,2024-01-05,2024-01-05_PMI-MAD,4,1,7.57,7.57,212,9.93
14918,183,5,Refresco,183 - Refresco,2024-01-05,2024-01-05_PMI-MAD,4,1,3.24,3.24,212,18.89
14919,184,2,Cerveza,184 - Cerveza,2024-01-05,2024-01-05_PMI-MAD,4,1,8.27,8.27,212,10.52
14920,185,5,Refresco,185 - Refresco,2024-01-05,2024-01-05_PMI-MAD,4,2,3.84,7.68,212,8.32
14921,185,3,Bocadillo,185 - Bocadillo,2024-01-05,2024-01-05_PMI-MAD,4,1,9.54,9.54,212,16.01
14922,186,6,Café,186 - Café,2024-01-05,2024-01-05_MAD-AGP,5,3,3.7,11.1,196,8.35
14923,187,4,Snack,187 - Snack,2024-01-05,2024-01-05_MAD-AGP,5,2,5.75,11.5,196,19.49
14924,187,1,Agua,187 - Agua,2024-01-05,2024-01-05_MAD-AGP,5,2,2.1,4.2,196,7.67
14925,188,1,Agua,188 - Agua,2024-01-05,2024-01-05_AGP-MAD,6,3,2.94,8.82,141,12.69
14926,188,5,Refresco,188 - Refresco,2024-01-05,2024-01-05_AGP-MAD,6,3,3.21,9.63,141,15.98
14927,188,4,Snack,188 - Snack,2024-01-05,2024-01-05_AGP-MAD,6,3,6.5,19.5,141,15.3
14928,189,1,Agua,189 - Agua,2024-01-05,2024-01-05_AGP-MAD,6,2,2.95,5.9,141,16.48
14929,189,6,Café,189 - Café,2024-01-05,2024-01-05_AGP-MAD,6,3,4.39,13.17,141,15.48
14930,189,4,Snack,189 - Snack,2024-01-05,2024-01-05_AGP-MAD,6,3,5.72,17.16,141,6.89
14931,190,2,Cerveza,190 - Cerveza,2024-01-05,2024-01-05_AGP-MAD,6,2,7.87,15.74,141,14.24
14932,190,4,Snack,190 - Snack,2024-01-05,2024-01-05_AGP-MAD,6,2,5.72,11.44,141,11.63
14933,191,5,Refresco,191 - Refresco,2024-01-05,2024-01-05_AGP-MAD,6,2,3.21,6.42,141,12.09
14934,192,5,Refresco,192 - Refresco,2024-01-05,2024-01-05_AGP-MAD,6,1,3.05,3.05,141,17.34
14935,193,1,Agua,193 - Agua,2024-01-05,2024-01-05_AGP-MAD,6,1,2.41,2.41,141,19.19
14936,193,2,Cerveza,193 - Cerveza,2024-01-05,2024-01-05_AGP-MAD,6,2,7.69,15.38,141,19.61
14937,193,5,Refresco,193 - Refresco,2024-01-05,2024-01-05_AGP-MAD,6,1,4.0,4.0,141,11.08
14938,194,3,Bocadillo,194 - Bocadillo,2024-01-05,2024-01-05_AGP-MAD,6,1,9.8,9.8,141,10.65
14939,194,1,Agua,194 - Agua,2024-01-05,2024-01-05_AGP-MAD,6,1,2.16,2.16,141,7.84
14940,194,4,Snack,194 - Snack,2024-01-05,2024-01-05_AGP-MAD,6,2,5.79,11.58,141,11.81
14941,195,4,Snack,195 - Snack,2024-01-05,2024-01-05_AGP-MAD,6,2,6.41,12.82,141,9.55
14942,195,3,Bocadillo,195 - Bocadillo,2024-01-05,2024-01-05_AGP-MAD,6,3,10.01,30.03,141,18.06
14943,195,6,Café,195 - Café,2024-01-05,2024-01-05_AGP-MAD,6,3,4.08,12.24,141,17.94
14944,196,2,Cerveza,196 - Cerveza,2024-01-05,2024-01-05_BCN-PMI,7,2,8.31,16.62,212,12.41
14945,197,3,Bocadillo,197 - Bocadillo,2024-01-05,2024-01-05_BCN-PMI,7,3,10.46,31.38,212,15.65
14946,197,4,Snack,197 - Snack,2024-01-05,2024-01-05_BCN-PMI,7,1,5.87,5.87,212,10.73
14947,197,2,Cerveza,197 - Cerveza,2024-01-05,2024-01-05_BCN-PMI,7,3,7.89,23.67,212,18.85
14948,198,4,Snack,198 - Snack,2024-01-05,2024-01-05_BCN-PMI,7,2,6.01,12.02,212,9.51
14950,198,3,Bocadillo,198 - Bocadillo,2024-01-05,2024-01-05_BCN-PMI,7,2,10.27,20.54,212,8.59
14951,199,1,Agua,199 - Agua,2024-01-05,2024-01-05_BCN-PMI,7,2,2.56,5.12,212,13.74
14952,199,3,Bocadillo,199 - Bocadillo,2024-01-05,2024-01-05_BCN-PMI,7,1,10.32,10.32,212,18.54
14953,200,4,Snack,200 - Snack,2024-01-05,2024-01-05_BCN-PMI,7,3,6.38,19.14,212,13.87
14954,200,3,Bocadillo,200 - Bocadillo,2024-01-05,2024-01-05_BCN-PMI,7,3,9.78,29.34,212,19.68
14955,201,1,Agua,201 - Agua,2024-01-05,2024-01-05_BCN-PMI,7,3,2.78,8.34,212,19.4
14956,202,2,Cerveza,202 - Cerveza,2024-01-05,2024-01-05_BCN-PMI,7,1,7.85,7.85,212,16.2
14957,202,6,Café,202 - Café,2024-01-05,2024-01-05_BCN-PMI,7,2,3.65,7.3,212,10.04
14958,202,4,Snack,202 - Snack,2024-01-05,2024-01-05_BCN-PMI,7,3,5.84,17.52,212,19.97
14959,203,1,Agua,203 - Agua,2024-01-05,2024-01-05_PMI-BCN,8,2,2.12,4.24,173,12.19
14960,203,6,Café,203 - Café,2024-01-05,2024-01-05_PMI-BCN,8,3,4.04,12.12,173,8.7
14961,203,4,Snack,203 - Snack,2024-01-05,2024-01-05_PMI-BCN,8,1,6.21,6.21,173,15.45
14962,204,4,Snack,204 - Snack,2024-01-05,2024-01-05_PMI-BCN,8,1,5.63,5.63,173,16.82
14963,205,1,Agua,205 - Agua,2024-01-05,2024-01-05_PMI-BCN,8,3,2.29,6.87,173,15.21
14964,205,4,Snack,205 - Snack,2024-01-05,2024-01-05_PMI-BCN,8,3,6.19,18.57,173,8.79
14965,206,1,Agua,206 - Agua,2024-01-05,2024-01-05_PMI-BCN,8,2,2.23,4.46,173,17.4
14966,206,3,Bocadillo,206 - Bocadillo,2024-01-05,2024-01-05_PMI-BCN,8,1,10.19,10.19,173,10.46
14967,207,1,Agua,207 - Agua,2024-01-05,2024-01-05_PMI-BCN,8,3,2.6,7.8,173,6.26
14968,207,5,Refresco,207 - Refresco,2024-01-05,2024-01-05_PMI-BCN,8,2,3.34,6.68,173,16.35
15001,221,5,Refresco,221 - Refresco,2024-01-06,2024-01-06_PMI-MAD,4,3,3.64,10.92,226,9.51
14969,208,1,Agua,208 - Agua,2024-01-06,2024-01-06_MAD-BCN,1,2,2.82,5.64,144,17.76
14970,208,4,Snack,208 - Snack,2024-01-06,2024-01-06_MAD-BCN,1,1,5.95,5.95,144,17.61
14971,208,5,Refresco,208 - Refresco,2024-01-06,2024-01-06_MAD-BCN,1,1,3.93,3.93,144,8.04
14972,209,6,Café,209 - Café,2024-01-06,2024-01-06_MAD-BCN,1,2,3.66,7.32,144,11.66
14973,209,1,Agua,209 - Agua,2024-01-06,2024-01-06_MAD-BCN,1,3,2.08,6.24,144,11.24
14974,210,1,Agua,210 - Agua,2024-01-06,2024-01-06_MAD-BCN,1,1,2.72,2.72,144,8.1
14975,210,4,Snack,210 - Snack,2024-01-06,2024-01-06_MAD-BCN,1,3,6.32,18.96,144,9.78
14976,210,3,Bocadillo,210 - Bocadillo,2024-01-06,2024-01-06_MAD-BCN,1,3,10.25,30.75,144,10.09
14977,211,4,Snack,211 - Snack,2024-01-06,2024-01-06_BCN-MAD,2,3,5.62,16.86,74,18.61
14978,211,2,Cerveza,211 - Cerveza,2024-01-06,2024-01-06_BCN-MAD,2,1,8.18,8.18,74,17.16
14979,212,1,Agua,212 - Agua,2024-01-06,2024-01-06_BCN-MAD,2,1,2.9,2.9,74,8.52
14980,213,2,Cerveza,213 - Cerveza,2024-01-06,2024-01-06_MAD-PMI,3,2,7.99,15.98,156,16.59
14981,213,5,Refresco,213 - Refresco,2024-01-06,2024-01-06_MAD-PMI,3,3,3.56,10.68,156,15.65
14982,213,6,Café,213 - Café,2024-01-06,2024-01-06_MAD-PMI,3,1,4.34,4.34,156,9.72
14983,214,3,Bocadillo,214 - Bocadillo,2024-01-06,2024-01-06_MAD-PMI,3,1,9.96,9.96,156,15.73
14984,215,6,Café,215 - Café,2024-01-06,2024-01-06_MAD-PMI,3,2,3.52,7.04,156,8.96
14985,215,1,Agua,215 - Agua,2024-01-06,2024-01-06_MAD-PMI,3,3,2.86,8.58,156,15.96
14986,215,3,Bocadillo,215 - Bocadillo,2024-01-06,2024-01-06_MAD-PMI,3,2,10.13,20.26,156,10.29
14987,216,5,Refresco,216 - Refresco,2024-01-06,2024-01-06_MAD-PMI,3,2,3.59,7.18,156,7.55
14988,216,2,Cerveza,216 - Cerveza,2024-01-06,2024-01-06_MAD-PMI,3,3,8.27,24.81,156,11.82
14989,216,3,Bocadillo,216 - Bocadillo,2024-01-06,2024-01-06_MAD-PMI,3,3,9.68,29.04,156,7.25
14990,217,4,Snack,217 - Snack,2024-01-06,2024-01-06_MAD-PMI,3,2,5.58,11.16,156,10.4
14991,217,1,Agua,217 - Agua,2024-01-06,2024-01-06_MAD-PMI,3,2,2.25,4.5,156,19.51
14992,217,2,Cerveza,217 - Cerveza,2024-01-06,2024-01-06_MAD-PMI,3,2,8.42,16.84,156,19.66
14993,218,6,Café,218 - Café,2024-01-06,2024-01-06_MAD-PMI,3,1,3.56,3.56,156,16.17
14994,218,1,Agua,218 - Agua,2024-01-06,2024-01-06_MAD-PMI,3,2,2.12,4.24,156,8.06
14995,219,6,Café,219 - Café,2024-01-06,2024-01-06_MAD-PMI,3,3,3.7,11.1,156,14.14
14996,219,3,Bocadillo,219 - Bocadillo,2024-01-06,2024-01-06_MAD-PMI,3,2,10.36,20.72,156,7.86
14997,219,2,Cerveza,219 - Cerveza,2024-01-06,2024-01-06_MAD-PMI,3,2,8.18,16.36,156,11.87
14998,220,6,Café,220 - Café,2024-01-06,2024-01-06_MAD-PMI,3,3,4.5,13.5,156,19.49
14999,220,3,Bocadillo,220 - Bocadillo,2024-01-06,2024-01-06_MAD-PMI,3,3,9.63,28.89,156,10.99
15000,220,2,Cerveza,220 - Cerveza,2024-01-06,2024-01-06_MAD-PMI,3,3,7.74,23.22,156,16.93
15002,222,4,Snack,222 - Snack,2024-01-06,2024-01-06_PMI-MAD,4,1,5.6,5.6,226,18.16
15003,223,5,Refresco,223 - Refresco,2024-01-06,2024-01-06_PMI-MAD,4,2,3.93,7.86,226,15.07
15004,223,2,Cerveza,223 - Cerveza,2024-01-06,2024-01-06_PMI-MAD,4,3,8.28,24.84,226,9.95
15005,224,4,Snack,224 - Snack,2024-01-06,2024-01-06_MAD-AGP,5,3,5.81,17.43,92,11.11
15006,224,1,Agua,224 - Agua,2024-01-06,2024-01-06_MAD-AGP,5,2,2.73,5.46,92,10.8
15007,224,6,Café,224 - Café,2024-01-06,2024-01-06_MAD-AGP,5,2,3.67,7.34,92,19.99
15008,225,3,Bocadillo,225 - Bocadillo,2024-01-06,2024-01-06_MAD-AGP,5,2,9.6,19.2,92,11.65
15009,225,6,Café,225 - Café,2024-01-06,2024-01-06_MAD-AGP,5,3,4.02,12.06,92,12.17
15010,226,6,Café,226 - Café,2024-01-06,2024-01-06_MAD-AGP,5,1,3.64,3.64,92,11.31
15011,227,3,Bocadillo,227 - Bocadillo,2024-01-06,2024-01-06_MAD-AGP,5,1,10.45,10.45,92,13.88
15012,227,2,Cerveza,227 - Cerveza,2024-01-06,2024-01-06_MAD-AGP,5,3,7.72,23.16,92,18.3
