TicketID,Fecha,Ruta,Fecha-Ruta,Producto,Cantidad,PrecioUnit,Pasajeros,ObjetivoVentas,DiaSemana
126,2024-01-04,MAD-BCN,2024-01-04_MAD-BCN,Bocadillo,2,10.11,158,1822,Thursday
126,2024-01-04,MAD-BCN,2024-01-04_MAD-BCN,Café,2,4.1,158,1562,Thursday
126,2024-01-04,MAD-BCN,2024-01-04_MAD-BCN,Refresco,2,3.36,158,1144,Thursday
127,2024-01-04,MAD-BCN,2024-01-04_MAD-BCN,Refresco,3,3.4,158,883,Thursday
128,2024-01-04,MAD-BCN,2024-01-04_MAD-BCN,Refresco,3,3.39,158,1235,Thursday
128,2024-01-04,MAD-BCN,2024-01-04_MAD-BCN,Snack,3,5.82,158,1094,Thursday
129,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Bocadillo,1,9.76,222,1866,Thursday
129,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Café,1,4.0,222,1202,Thursday
130,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Snack,1,6.38,222,1155,Thursday
131,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Refresco,1,3.57,222,1878,Thursday
132,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Café,1,3.9,222,1129,Thursday
132,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Refresco,3,3.9,222,1014,Thursday
133,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Snack,3,6.06,222,730,Thursday
133,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Cerveza,3,7.54,222,1820,Thursday
134,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Café,2,4.3,222,1684,Thursday
134,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Bocadillo,2,9.74,222,1712,Thursday
135,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Café,1,3.81,222,1651,Thursday
136,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Bocadillo,3,10.12,222,1659,Thursday
136,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Refresco,2,3.94,222,830,Thursday
136,2024-01-04,BCN-MAD,2024-01-04_BCN-MAD,Café,3,4.42,222,1574,Thursday
137,2024-01-04,MAD-PMI,2024-01-04_MAD-PMI,Agua,2,2.37,160,601,Thursday
138,2024-01-04,MAD-PMI,2024-01-04_MAD-PMI,Bocadillo,3,9.71,160,1218,Thursday
138,2024-01-04,MAD-PMI,2024-01-04_MAD-PMI,Refresco,2,3.56,160,1421,Thursday
139,2024-01-04,MAD-PMI,2024-01-04_MAD-PMI,Café,3,4.5,160,982,Thursday
139,2024-01-04,MAD-PMI,2024-01-04_MAD-PMI,Snack,2,5.59,160,1182,Thursday
140,2024-01-04,MAD-PMI,2024-01-04_MAD-PMI,Refresco,1,3.61,160,1528,Thursday
141,2024-01-04,PMI-MAD,2024-01-04_PMI-MAD,Snack,2,5.64,249,1814,Thursday
142,2024-01-04,PMI-MAD,2024-01-04_PMI-MAD,Café,1,4.46,249,1369,Thursday
142,2024-01-04,PMI-MAD,2024-01-04_PMI-MAD,Refresco,1,3.14,249,1251,Thursday
142,2024-01-04,PMI-MAD,2024-01-04_PMI-MAD,Cerveza,2,8.43,249,1344,Thursday
143,2024-01-04,PMI-MAD,2024-01-04_PMI-MAD,Agua,1,2.71,249,1258,Thursday
144,2024-01-04,MAD-AGP,2024-01-04_MAD-AGP,Refresco,3,3.93,124,1185,Thursday
144,2024-01-04,MAD-AGP,2024-01-04_MAD-AGP,Cerveza,1,8.4,124,1946,Thursday
144,2024-01-04,MAD-AGP,2024-01-04_MAD-AGP,Café,1,3.74,124,821,Thursday
145,2024-01-04,MAD-AGP,2024-01-04_MAD-AGP,Café,3,3.85,124,794,Thursday
145,2024-01-04,MAD-AGP,2024-01-04_MAD-AGP,Bocadillo,2,10.5,124,853,Thursday
145,2024-01-04,MAD-AGP,2024-01-04_MAD-AGP,Agua,2,2.78,124,1569,Thursday
146,2024-01-04,MAD-AGP,2024-01-04_MAD-AGP,Bocadillo,1,10.24,124,1388,Thursday
147,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Refresco,2,3.65,249,979,Thursday
148,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Snack,1,5.75,249,1765,Thursday
149,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Bocadillo,2,9.96,249,836,Thursday
149,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Refresco,2,3.79,249,1669,Thursday
149,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Snack,3,5.96,249,920,Thursday
150,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Café,3,4.1,249,1011,Thursday
151,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Café,3,3.59,249,1266,Thursday
151,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Snack,1,5.61,249,1853,Thursday
152,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Bocadillo,3,10.47,249,1488,Thursday
153,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Snack,3,6.33,249,1504,Thursday
153,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Refresco,2,3.0,249,1362,Thursday
153,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Bocadillo,1,10.46,249,1446,Thursday
154,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Snack,3,5.85,249,717,Thursday
154,2024-01-04,AGP-MAD,2024-01-04_AGP-MAD,Refresco,2,3.27,249,1705,Thursday
155,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Cerveza,3,8.41,190,1477,Thursday
155,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Refresco,2,3.2,190,1473,Thursday
155,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Bocadillo,1,9.6,190,700,Thursday
156,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Café,1,4.45,190,1853,Thursday
156,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Cerveza,2,8.22,190,1188,Thursday
156,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Snack,3,6.32,190,697,Thursday
157,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Agua,2,2.74,190,1778,Thursday
158,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Agua,1,2.63,190,1937,Thursday
158,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Refresco,3,3.67,190,818,Thursday
158,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Snack,3,6.24,190,932,Thursday
159,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Cerveza,3,7.67,190,1555,Thursday
159,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Snack,3,6.4,190,1040,Thursday
160,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Bocadillo,3,10.16,190,1704,Thursday
160,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Café,2,4.1,190,930,Thursday
161,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Cerveza,1,7.9,190,1291,Thursday
161,2024-01-04,BCN-PMI,2024-01-04_BCN-PMI,Bocadillo,3,10.27,190,1781,Thursday
162,2024-01-04,PMI-BCN,2024-01-04_PMI-BCN,Refresco,3,3.63,59,658,Thursday
163,2024-01-04,PMI-BCN,2024-01-04_PMI-BCN,Bocadillo,3,10.2,59,652,Thursday
163,2024-01-04,PMI-BCN,2024-01-04_PMI-BCN,Café,2,3.83,59,878,Thursday
163,2024-01-04,PMI-BCN,2024-01-04_PMI-BCN,Cerveza,2,8.49,59,784,Thursday
164,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Refresco,3,3.04,76,1304,Friday
164,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Agua,3,2.66,76,1936,Friday
164,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Bocadillo,3,10.38,76,1012,Friday
165,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Agua,3,2.79,76,986,Friday
166,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Refresco,3,3.54,76,1214,Friday
167,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Café,3,4.32,76,1420,Friday
167,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Agua,2,2.24,76,1111,Friday
168,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Café,2,4.09,76,1779,Friday
168,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Bocadillo,2,10.15,76,1181,Friday
168,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Snack,1,5.96,76,1742,Friday
169,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Refresco,2,3.2,76,1469,Friday
170,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Agua,2,2.67,76,1081,Friday
170,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Cerveza,3,7.56,76,1763,Friday
171,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Refresco,1,3.91,76,1067,Friday
171,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Snack,2,6.46,76,1374,Friday
171,2024-01-05,MAD-BCN,2024-01-05_MAD-BCN,Bocadillo,3,9.66,76,1396,Friday
172,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Agua,1,2.78,197,1761,Friday
172,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Snack,3,5.52,197,1429,Friday
172,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Bocadillo,2,10.04,197,1717,Friday
173,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Snack,1,6.18,197,1844,Friday
173,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Bocadillo,2,9.84,197,1061,Friday
174,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Refresco,1,3.37,197,679,Friday
175,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Refresco,3,3.38,197,890,Friday
176,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Cerveza,2,7.65,197,1558,Friday
177,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Café,3,4.43,197,1851,Friday
177,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Snack,1,6.09,197,1988,Friday
177,2024-01-05,BCN-MAD,2024-01-05_BCN-MAD,Refresco,2,3.74,197,1307,Friday
178,2024-01-05,MAD-PMI,2024-01-05_MAD-PMI,Snack,1,6.33,98,1905,Friday
178,2024-01-05,MAD-PMI,2024-01-05_MAD-PMI,Café,1,3.55,98,1431,Friday
179,2024-01-05,MAD-PMI,2024-01-05_MAD-PMI,Bocadillo,2,9.91,98,1153,Friday
179,2024-01-05,MAD-PMI,2024-01-05_MAD-PMI,Refresco,2,3.51,98,1490,Friday
180,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Café,3,4.42,212,1573,Friday
181,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Refresco,3,3.96,212,1429,Friday
181,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Agua,1,2.91,212,1508,Friday
181,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Bocadillo,1,10.43,212,1515,Friday
182,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Café,3,4.17,212,979,Friday
182,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Cerveza,2,8.06,212,1774,Friday
183,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Cerveza,1,7.57,212,993,Friday
183,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Refresco,1,3.24,212,1889,Friday
184,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Cerveza,1,8.27,212,1052,Friday
185,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Refresco,2,3.84,212,832,Friday
185,2024-01-05,PMI-MAD,2024-01-05_PMI-MAD,Bocadillo,1,9.54,212,1601,Friday
186,2024-01-05,MAD-AGP,2024-01-05_MAD-AGP,Café,3,3.7,196,835,Friday
187,2024-01-05,MAD-AGP,2024-01-05_MAD-AGP,Snack,2,5.75,196,1949,Friday
187,2024-01-05,MAD-AGP,2024-01-05_MAD-AGP,Agua,2,2.1,196,767,Friday
188,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Agua,3,2.94,141,1269,Friday
188,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Refresco,3,3.21,141,1598,Friday
188,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Snack,3,6.5,141,1530,Friday
189,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Agua,2,2.95,141,1648,Friday
189,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Café,3,4.39,141,1548,Friday
189,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Snack,3,5.72,141,689,Friday
190,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Cerveza,2,7.87,141,1424,Friday
190,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Snack,2,5.72,141,1163,Friday
191,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Refresco,2,3.21,141,1209,Friday
192,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Refresco,1,3.05,141,1734,Friday
193,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Agua,1,2.41,141,1919,Friday
193,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Cerveza,2,7.69,141,1961,Friday
193,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Refresco,1,4.0,141,1108,Friday
194,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Bocadillo,1,9.8,141,1065,Friday
194,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Agua,1,2.16,141,784,Friday
194,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Snack,2,5.79,141,1181,Friday
195,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Snack,2,6.41,141,955,Friday
195,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Bocadillo,3,10.01,141,1806,Friday
195,2024-01-05,AGP-MAD,2024-01-05_AGP-MAD,Café,3,4.08,141,1794,Friday
196,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Cerveza,2,8.31,212,1241,Friday
197,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Bocadillo,3,10.46,212,1565,Friday
197,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Snack,1,5.87,212,1073,Friday
197,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Cerveza,3,7.89,212,1885,Friday
198,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Snack,2,6.01,212,951,Friday
198,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Agua,1,2.64,212,871,Friday
198,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Bocadillo,2,10.27,212,859,Friday
199,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Agua,2,2.56,212,1374,Friday
199,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Bocadillo,1,10.32,212,1854,Friday
200,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Snack,3,6.38,212,1387,Friday
200,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Bocadillo,3,9.78,212,1968,Friday
201,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Agua,3,2.78,212,1940,Friday
202,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Cerveza,1,7.85,212,1620,Friday
202,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Café,2,3.65,212,1004,Friday
202,2024-01-05,BCN-PMI,2024-01-05_BCN-PMI,Snack,3,5.84,212,1997,Friday
203,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Agua,2,2.12,173,1219,Friday
203,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Café,3,4.04,173,870,Friday
203,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Snack,1,6.21,173,1545,Friday
204,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Snack,1,5.63,173,1682,Friday
205,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Agua,3,2.29,173,1521,Friday
205,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Snack,3,6.19,173,879,Friday
206,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Agua,2,2.23,173,1740,Friday
206,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Bocadillo,1,10.19,173,1046,Friday
207,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Agua,3,2.6,173,626,Friday
207,2024-01-05,PMI-BCN,2024-01-05_PMI-BCN,Refresco,2,3.34,173,1635,Friday
208,2024-01-06,MAD-BCN,2024-01-06_MAD-BCN,Agua,2,2.82,144,1776,Saturday
208,2024-01-06,MAD-BCN,2024-01-06_MAD-BCN,Snack,1,5.95,144,1761,Saturday
208,2024-01-06,MAD-BCN,2024-01-06_MAD-BCN,Refresco,1,3.93,144,804,Saturday
209,2024-01-06,MAD-BCN,2024-01-06_MAD-BCN,Café,2,3.66,144,1166,Saturday
209,2024-01-06,MAD-BCN,2024-01-06_MAD-BCN,Agua,3,2.08,144,1124,Saturday
210,2024-01-06,MAD-BCN,2024-01-06_MAD-BCN,Agua,1,2.72,144,810,Saturday
210,2024-01-06,MAD-BCN,2024-01-06_MAD-BCN,Snack,3,6.32,144,978,Saturday
210,2024-01-06,MAD-BCN,2024-01-06_MAD-BCN,Bocadillo,3,10.25,144,1009,Saturday
211,2024-01-06,BCN-MAD,2024-01-06_BCN-MAD,Snack,3,5.62,74,1861,Saturday
211,2024-01-06,BCN-MAD,2024-01-06_BCN-MAD,Cerveza,1,8.18,74,1716,Saturday
212,2024-01-06,BCN-MAD,2024-01-06_BCN-MAD,Agua,1,2.9,74,852,Saturday
213,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Cerveza,2,7.99,156,1659,Saturday
213,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Refresco,3,3.56,156,1565,Saturday
213,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Café,1,4.34,156,972,Saturday
214,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Bocadillo,1,9.96,156,1573,Saturday
215,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Café,2,3.52,156,896,Saturday
215,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Agua,3,2.86,156,1596,Saturday
215,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Bocadillo,2,10.13,156,1029,Saturday
216,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Refresco,2,3.59,156,755,Saturday
216,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Cerveza,3,8.27,156,1182,Saturday
216,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Bocadillo,3,9.68,156,725,Saturday
217,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Snack,2,5.58,156,1040,Saturday
217,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Agua,2,2.25,156,1951,Saturday
217,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Cerveza,2,8.42,156,1966,Saturday
218,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Café,1,3.56,156,1617,Saturday
218,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Agua,2,2.12,156,806,Saturday
219,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Café,3,3.7,156,1414,Saturday
219,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Bocadillo,2,10.36,156,786,Saturday
219,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Cerveza,2,8.18,156,1187,Saturday
220,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Café,3,4.5,156,1949,Saturday
220,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Bocadillo,3,9.63,156,1099,Saturday
220,2024-01-06,MAD-PMI,2024-01-06_MAD-PMI,Cerveza,3,7.74,156,1693,Saturday
221,2024-01-06,PMI-MAD,2024-01-06_PMI-MAD,Refresco,3,3.64,226,951,Saturday
222,2024-01-06,PMI-MAD,2024-01-06_PMI-MAD,Snack,1,5.6,226,1816,Saturday
223,2024-01-06,PMI-MAD,2024-01-06_PMI-MAD,Refresco,2,3.93,226,1507,Saturday
223,2024-01-06,PMI-MAD,2024-01-06_PMI-MAD,Cerveza,3,8.28,226,995,Saturday
224,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Snack,3,5.81,92,1111,Saturday
224,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Agua,2,2.73,92,1080,Saturday
224,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Café,2,3.67,92,1999,Saturday
225,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Bocadillo,2,9.6,92,1165,Saturday
225,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Café,3,4.02,92,1217,Saturday
226,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Café,1,3.64,92,1131,Saturday
227,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Bocadillo,1,10.45,92,1388,Saturday
227,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Cerveza,3,7.72,92,1830,Saturday
227,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Snack,3,5.58,92,1034,Saturday
228,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Café,1,4.43,92,967,Saturday
228,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Snack,2,5.74,92,836,Saturday
229,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Café,3,4.03,92,1603,Saturday
229,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Cerveza,3,7.75,92,1538,Saturday
229,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Agua,3,2.39,92,1043,Saturday
230,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Agua,2,2.99,92,1443,Saturday
230,2024-01-06,MAD-AGP,2024-01-06_MAD-AGP,Cerveza,3,8.29,92,878,Saturday
231,2024-01-06,AGP-MAD,2024-01-06_AGP-MAD,Cerveza,3,7.5,195,1750,Saturday
232,2024-01-06,AGP-MAD,2024-01-06_AGP-MAD,Bocadillo,2,10.21,195,1516,Saturday
233,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Snack,2,6.4,179,1852,Saturday
233,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Cerveza,2,8.4,179,1483,Saturday
234,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Snack,1,5.79,179,692,Saturday
234,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Cerveza,2,8.45,179,1164,Saturday
235,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Refresco,2,3.38,179,1607,Saturday
235,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Agua,1,2.47,179,678,Saturday
235,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Bocadillo,2,9.94,179,1950,Saturday
236,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Refresco,1,3.01,179,918,Saturday
237,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Bocadillo,2,9.77,179,1916,Saturday
238,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Bocadillo,2,9.65,179,1771,Saturday
238,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Café,3,4.1,179,859,Saturday
238,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Agua,2,2.73,179,1560,Saturday
239,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Snack,1,6.04,179,1484,Saturday
240,2024-01-06,BCN-PMI,2024-01-06_BCN-PMI,Cerveza,2,7.98,179,1484,Saturday
241,2024-01-06,PMI-BCN,2024-01-06_PMI-BCN,Bocadillo,3,10.31,223,1761,Saturday
241,2024-01-06,PMI-BCN,2024-01-06_PMI-BCN,Refresco,3,3.84,223,773,Saturday
241,2024-01-06,PMI-BCN,2024-01-06_PMI-BCN,Agua,1,2.58,223,1405,Saturday
242,2024-01-06,PMI-BCN,2024-01-06_PMI-BCN,Agua,2,2.95,223,1209,Saturday
243,2024-01-06,PMI-BCN,2024-01-06_PMI-BCN,Bocadillo,3,9.99,223,1232,Saturday
244,2024-01-06,PMI-BCN,2024-01-06_PMI-BCN,Cerveza,2,8.41,223,1932,Saturday
244,2024-01-06,PMI-BCN,2024-01-06_PMI-BCN,Bocadillo,2,9.9,223,1054,Saturday
245,2024-01-06,PMI-BCN,2024-01-06_PMI-BCN,Café,1,3.76,223,1452,Saturday
246,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Bocadillo,2,9.81,192,1435,Sunday
247,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Refresco,3,3.53,192,1486,Sunday
247,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Agua,2,2.59,192,1179,Sunday
248,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Snack,1,5.64,192,768,Sunday
248,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Agua,1,2.55,192,1680,Sunday
248,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Bocadillo,2,10.34,192,1946,Sunday
249,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Agua,3,2.01,192,771,Sunday
249,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Refresco,2,3.58,192,1821,Sunday
249,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Bocadillo,1,10.01,192,1447,Sunday
250,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Bocadillo,3,9.51,192,952,Sunday
250,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Café,3,4.49,192,1015,Sunday
250,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Cerveza,3,7.86,192,689,Sunday
251,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Refresco,2,3.37,192,1782,Sunday
251,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Agua,3,2.91,192,1413,Sunday
252,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Cerveza,1,7.74,192,1651,Sunday
253,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Bocadillo,2,10.0,192,1154,Sunday
253,2024-01-07,MAD-BCN,2024-01-07_MAD-BCN,Refresco,3,3.12,192,1054,Sunday
254,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Agua,1,2.73,52,1726,Sunday
254,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Bocadillo,2,10.27,52,1460,Sunday
254,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Snack,2,6.45,52,1686,Sunday
255,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Bocadillo,2,9.63,52,1208,Sunday
256,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Snack,1,6.27,52,1377,Sunday
257,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Café,2,3.79,52,1293,Sunday
257,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Refresco,3,3.38,52,960,Sunday
257,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Cerveza,2,7.81,52,605,Sunday
258,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Snack,2,6.3,52,1013,Sunday
258,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Refresco,1,3.07,52,1434,Sunday
259,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Cerveza,1,8.27,52,1579,Sunday
260,2024-01-07,BCN-MAD,2024-01-07_BCN-MAD,Cerveza,1,8.08,52,1385,Sunday
